name,host,thresh
FS_used_pct,os_018,4.85665482191371
FS_used_space,os_018,4.8566572637097005
Incoming_network_traffic,os_018,4.5252208551116
Memory_available,os_018,5.121802452606773
Memory_available_pct,os_018,5.147503783458487
Memory_free,os_018,4.055102798090973
Memory_used,os_018,5.127449861215854
Memory_used_pct,os_018,5.106072894396023
Num_of_processes,os_018,3.7668374623851584
Num_of_running_processes,os_018,2.7528904095406324
Outgoing_network_traffic,os_018,4.227320894823519
Page_pi,os_018,5.6555494598101745
Page_po,os_018,4.445668452209991
Processor_load_15_min,os_018,6.467475392890221
Processor_load_1_min,os_018,3.010124887619611
Processor_load_5_min,os_018,6.441246412654425
Received_packets,os_018,5.916104805919049
Recv_total,os_018,4.352463482871607
Send_total,os_018,4.388296036854061
Sent_packets,os_018,6.252035174324575
Sent_queue,os_018,2.0809078945373045
Shared_memory,os_018,4.365109726429779
System_block_queue_length,os_018,6.275073248935802
System_wait_queue_length,os_018,3.9282031216092146
Zombie_Process,os_018,2.4994952515785522
ss_total,os_018,3.439651751293811
Buffers_used,os_019,
CPU_idle_pct,os_019,5.205775935168568
CPU_iowait_time,os_019,3.1686800344886867
CPU_system_time,os_019,5.4227283259828765
CPU_user_time,os_019,4.764208643352976
CPU_util_pct,os_019,5.312797928347492
Cache_used,os_019,4.553872458623492
Disk_avgqu_sz,os_019,3.8077100737531904
Disk_await,os_019,5.702930865153901
Disk_io_util,os_019,2.7032858560872537
Disk_rd_kbs,os_019,5.366034096686847
Disk_svctm,os_019,3.60082384988277
Disk_wr_ios,os_019,6.607570758404499
Disk_wr_kbs,os_019,4.182454745718821
FS_max_avail,os_019,4.792800974368722
FS_used_pct,os_019,4.305021282803613
FS_used_space,os_019,4.304986935531291
Incoming_network_traffic,os_019,4.48614630665609
Memory_available,os_019,4.561477072230208
Memory_available_pct,os_019,4.404375670481857
Memory_free,os_019,3.9556811620171612
Memory_used,os_019,4.5610830768464306
Memory_used_pct,os_019,4.44079367307618
Num_of_processes,os_019,3.609708944637333
Num_of_running_processes,os_019,5.512657032643028
Outgoing_network_traffic,os_019,4.439898169727614
Page_pi,os_019,5.2939097253095495
Page_po,os_019,3.942985144884606
Processor_load_15_min,os_019,7.03157506403047
Processor_load_1_min,os_019,5.92196214308898
Processor_load_5_min,os_019,6.969687514874247
Received_packets,os_019,5.2615661965369505
Recv_total,os_019,4.229634296894446
Send_total,os_019,4.18947608202675
Sent_packets,os_019,5.3902129168405715
Sent_queue,os_019,2.937247826855294
Shared_memory,os_019,4.319154701581469
System_wait_queue_length,os_019,4.787972397349167
Zombie_Process,os_019,2.309268599060402
ss_total,os_019,5.585382035626069
Buffers_used,os_020,
CPU_idle_pct,os_020,5.990962850006633
CPU_iowait_time,os_020,5.482422909809156
CPU_system_time,os_020,6.474036125701058
CPU_user_time,os_020,4.377969471184575
CPU_util_pct,os_020,6.003410458775414
Cache_used,os_020,4.161229081935368
Disk_avgqu_sz,os_020,4.10690158476831
Disk_await,os_020,3.6896824127551007
Disk_io_util,os_020,2.612626146662769
Disk_rd_kbs,os_020,5.667005935929355
Disk_svctm,os_020,2.9756310668002173
Disk_wr_ios,os_020,5.582344087156746
Disk_wr_kbs,os_020,3.8961075633726456
FS_max_avail,os_020,5.093006470462146
FS_max_util,os_020,6.548104724939133
FS_used_pct,os_020,4.398512060266409
FS_used_space,os_020,4.398509416913737
Incoming_network_traffic,os_020,4.828339382183869
Memory_available,os_020,4.52543567760918
Memory_available_pct,os_020,4.500852581112949
Memory_free,os_020,4.511943797300024
Memory_used,os_020,4.525184074420113
Memory_used_pct,os_020,4.5061295088596705
Num_of_processes,os_020,2.865352443094334
Num_of_running_processes,os_020,4.926963945904005
Outgoing_network_traffic,os_020,4.6003323635028455
Page_pi,os_020,5.645612976298509
Page_po,os_020,5.311729878102825
Processor_load_15_min,os_020,6.646496536110209
Processor_load_1_min,os_020,5.474721417199162
Processor_load_5_min,os_020,5.544982354106801
Received_packets,os_020,5.138672148249304
Recv_total,os_020,5.009572994865006
Send_total,os_020,4.984178630549671
Sent_packets,os_020,5.157458664833109
Sent_queue,os_020,2.697491794312783
Shared_memory,os_020,4.369499860633778
System_wait_queue_length,os_020,3.5994759826116427
Zombie_Process,os_020,4.346939721052609
ss_total,os_020,4.363162861808487
Buffers_used,os_021,4.42717921467406
CPU_idle_pct,os_021,5.3775272330676
CPU_iowait_time,os_021,3.5949857028705723
CPU_system_time,os_021,3.7374115107025205
CPU_user_time,os_021,4.117964765803659
CPU_util_pct,os_021,5.659051679889589
Cache_used,os_021,4.4189727402289165
Disk_avgqu_sz,os_021,3.4013902616179656
Disk_await,os_021,2.8098344362698797
Disk_io_util,os_021,2.654587550140785
Disk_rd_ios,os_021,1.9514067255139524
Disk_rd_kbs,os_021,2.032850247146683
Disk_svctm,os_021,1.9379572070531237
Disk_wr_ios,os_021,2.737345250622841
Disk_wr_kbs,os_021,3.8681613325674506
FS_max_avail,os_021,4.413032602471628
FS_total_space,os_021,
FS_used_pct,os_021,4.41998206735174
FS_used_space,os_021,4.418420911288036
Incoming_network_traffic,os_021,4.990617391659193
Memory_available,os_021,6.175131856830332
Memory_available_pct,os_021,5.04261236612494
Memory_free,os_021,4.470767876018455
Memory_used,os_021,6.160715024770009
Memory_used_pct,os_021,5.099450157067764
Num_of_processes,os_021,2.410115319755837
Num_of_running_processes,os_021,3.1899154060292125
Outgoing_network_traffic,os_021,4.645842671808966
Page_pi,os_021,1.9896255808979926
Page_po,os_021,3.2945475868685477
Processor_load_15_min,os_021,5.7183691001575045
Processor_load_1_min,os_021,6.0159758768004705
Processor_load_5_min,os_021,7.603039686671589
Received_packets,os_021,5.949208669977567
Received_queue,os_021,1.0426438491743453
Recv_total,os_021,4.895076876613164
Send_total,os_021,4.832423566654576
Sent_packets,os_021,5.821457092510381
Sent_queue,os_021,2.80341625140625
System_block_queue_length,os_021,0.7512443309791326
System_wait_queue_length,os_021,2.552635006640726
ss_total,os_021,5.181863601955384
Buffers_used,os_022,3.6272125229635344
CPU_idle_pct,os_022,3.6226644554461007
CPU_iowait_time,os_022,4.092658352816832
CPU_system_time,os_022,2.992019474877037
CPU_user_time,os_022,2.682977599838817
CPU_util_pct,os_022,3.5948463054420547
Cache_used,os_022,4.244342319327976
Disk_avgqu_sz,os_022,3.3771299501393104
Disk_await,os_022,1.960942955664042
Disk_io_util,os_022,2.607210968417143
Disk_rd_ios,os_022,1.7877696213835197
Disk_rd_kbs,os_022,1.7783368071027639
Disk_svctm,os_022,2.73715965147895
Disk_wr_ios,os_022,3.708199437561065
Disk_wr_kbs,os_022,5.515553910436829
FS_max_avail,os_022,4.44110891929999
FS_total_space,os_022,
FS_used_pct,os_022,4.439634342631553
FS_used_space,os_022,4.43781157884782
Incoming_network_traffic,os_022,3.9738950280559227
Memory_available,os_022,5.122878708949959
Memory_available_pct,os_022,5.3691798116590395
Memory_free,os_022,4.889598772276434
Memory_used,os_022,5.509701488200689
Memory_used_pct,os_022,5.558923516031745
Num_of_processes,os_022,2.4360472833498004
Num_of_running_processes,os_022,3.0746566164773608
Outgoing_network_traffic,os_022,4.214907250760923
Page_pi,os_022,1.9771111566439437
Page_po,os_022,3.077410864532207
Processor_load_15_min,os_022,6.209063605410725
Processor_load_1_min,os_022,3.9008448671662257
Processor_load_5_min,os_022,7.91157622025911
Received_packets,os_022,5.846708968956074
Recv_total,os_022,5.011540792726195
Send_total,os_022,4.780746323960637
Sent_packets,os_022,5.632675794545711
Sent_queue,os_022,2.468794081226946
System_block_queue_length,os_022,1.1453339569726761
System_wait_queue_length,os_022,4.083681716589074
ss_total,os_022,6.353372873053198
ACS,db_001,3.6940579965398204
AIOS,db_001,
AWS,db_001,3.33929137120382
Asm_Free_Tb,db_001,
CPU_Used_Pct,db_001,4.211610066346426
CPU_free_pct,db_001,2.381601841857831
Call_Per_Sec,db_001,3.3060823077554997
DFParaWrite_Per_Sec,db_001,3.671282012624058
DbTime,db_001,3.061556622434972
Exec_Per_Sec,db_001,3.202289514211678
LFParaWrite_Per_Sec,db_001,2.984118189098918
LFSync_Per_Sec,db_001,3.5332340597044345
Logic_Read_Per_Sec,db_001,3.0679589075208855
Login_Per_Sec,db_001,3.441813565130618
MEM_Total,db_001,0.9952333665392294
MEM_Used,db_001,4.588668183946227
MEM_Used_Pct,db_001,4.67279689238954
MEM_real_util,db_001,3.211834588236305
New_Tbs_Free_Gb,db_001,5.232970119866354
New_Tbs_Used_Pct,db_001,2.1860375362153186
Physical_Read_Per_Sec,db_001,2.569069705074381
Proc_Used_Pct,db_001,4.338065547813706
Proc_User_Used_Pct,db_001,4.399146072927689
Redo_Per_Sec,db_001,3.151465908597665
SctRead_Per_Sec,db_001,2.368875381629793
SeqRead_Per_Sec,db_001,3.697337043469852
Sess_Active,db_001,4.3152710930584615
Sess_Connect,db_001,5.6662494993801005
Session_pct,db_001,3.017653995151537
TPS_Per_Sec,db_001,5.029893632309237
User_Commit,db_001,2.682034623246655
tnsping_result_time,db_001,2.4091860840815675
ACS,db_002,2.1251799145755865
AIOS,db_002,3.690921775637494
AWS,db_002,4.145278811984549
CPU_Used_Pct,db_002,2.5127435654175914
CPU_free_pct,db_002,3.331677450862475
Call_Per_Sec,db_002,3.4892609450017473
DFParaWrite_Per_Sec,db_002,3.430962791028267
DbTime,db_002,3.1170502970649996
Exec_Per_Sec,db_002,3.348630255932808
LFParaWrite_Per_Sec,db_002,3.611624158438585
LFSync_Per_Sec,db_002,3.7386534159488027
Logic_Read_Per_Sec,db_002,2.562788743799608
Login_Per_Sec,db_002,5.117749510846876
MEM_Total,db_002,0.9952333665392294
MEM_Used,db_002,5.084778573960001
MEM_Used_Pct,db_002,4.354098160872133
MEM_real_util,db_002,6.53516077821843
New_Tbs_Free_Gb,db_002,5.802600359770605
New_Tbs_Used_Pct,db_002,4.233879438941762
Physical_Read_Per_Sec,db_002,3.0900990140721682
Proc_Used_Pct,db_002,4.601987585717482
Proc_User_Used_Pct,db_002,4.361182106077573
Redo_Per_Sec,db_002,2.3241202563817613
SctRead_Per_Sec,db_002,2.413609450531509
SeqRead_Per_Sec,db_002,3.6700615116254527
Sess_Active,db_002,2.8177029301643532
Sess_Connect,db_002,5.301347200087884
Session_pct,db_002,3.308197958825906
TPS_Per_Sec,db_002,5.22604577024609
User_Commit,db_002,3.324063032326433
tnsping_result_time,db_002,2.6845191030456825
ACS,db_003,5.28301831026024
AIOS,db_003,2.801521252865142
AWS,db_003,4.596686827127172
Asm_Free_Tb,db_003,5.0108501126032365
CPU_Used_Pct,db_003,5.2542507593811
CPU_free_pct,db_003,4.861279106726688
Call_Per_Sec,db_003,3.9918664009645397
DFParaWrite_Per_Sec,db_003,3.604579231192437
DbTime,db_003,4.907278511771424
Exec_Per_Sec,db_003,3.6717506229104977
LFParaWrite_Per_Sec,db_003,2.7981154981503837
LFSync_Per_Sec,db_003,2.6934419119205715
Logic_Read_Per_Sec,db_003,3.2782322746313954
Login_Per_Sec,db_003,2.4486999504719975
MEM_Total,db_003,0.9952333665392294
MEM_Used,db_003,4.569737929740839
MEM_Used_Pct,db_003,4.013656533339025
MEM_real_util,db_003,3.545597245192346
New_Tbs_Free_Gb,db_003,4.881263003626373
New_Tbs_Used_Pct,db_003,6.074833543362811
Physical_Read_Per_Sec,db_003,5.351409109462313
Proc_Used_Pct,db_003,5.7021177305021835
Proc_User_Used_Pct,db_003,5.651813692116477
Redo_Per_Sec,db_003,2.3270641229981517
SctRead_Per_Sec,db_003,4.0518959643171115
SeqRead_Per_Sec,db_003,3.339429931404688
Sess_Active,db_003,4.9354620533914355
Sess_Connect,db_003,6.6867448719155895
Session_pct,db_003,4.9081231520083985
TPS_Per_Sec,db_003,3.9906806416156053
User_Commit,db_003,3.782562287908452
tnsping_result_time,db_003,3.3839340346861464
ACS,db_004,4.064697706507091
AIOS,db_004,2.9483763440598043
AWS,db_004,3.4197564513466086
Asm_Free_Tb,db_004,
CPU_Used_Pct,db_004,4.464973924706545
CPU_free_pct,db_004,5.309339393434727
Call_Per_Sec,db_004,3.6000619738338298
DFParaWrite_Per_Sec,db_004,4.678322229908074
DbTime,db_004,4.5091856753314605
Exec_Per_Sec,db_004,2.067739761860288
LFParaWrite_Per_Sec,db_004,3.3379741279903072
LFSync_Per_Sec,db_004,3.268501045142424
Logic_Read_Per_Sec,db_004,5.519911139003024
Login_Per_Sec,db_004,2.992919975214055
MEM_Total,db_004,0.9952333665392294
MEM_Used,db_004,3.831524419347998
MEM_Used_Pct,db_004,4.822947375953048
MEM_real_util,db_004,4.217286094146948
New_Tbs_Free_Gb,db_004,2.506057554243993
New_Tbs_Used_Pct,db_004,2.2784177348490573
Physical_Read_Per_Sec,db_004,6.641723951187718
Proc_Used_Pct,db_004,4.5573258531161125
Proc_User_Used_Pct,db_004,4.68369351656682
Redo_Per_Sec,db_004,2.9706847175743905
SeqRead_Per_Sec,db_004,3.703968607356977
Sess_Active,db_004,4.510329882698555
Sess_Connect,db_004,5.360066755867071
Session_pct,db_004,4.505496551888381
TPS_Per_Sec,db_004,3.849892453205063
User_Commit,db_004,2.976156409894491
tnsping_result_time,db_004,3.414415853390821
ACS,db_005,1.9773993486904111
AIOS,db_005,3.4794669848448594
AWS,db_005,3.1564707644050025
CPU_Used_Pct,db_005,3.7510316087212408
CPU_free_pct,db_005,4.216448772452857
Call_Per_Sec,db_005,3.2876437348600227
DFParaWrite_Per_Sec,db_005,3.790202529646267
DbTime,db_005,3.8910498977194123
Exec_Per_Sec,db_005,4.60709389761873
LFParaWrite_Per_Sec,db_005,3.865552764885576
LFSync_Per_Sec,db_005,4.160501340592357
Logic_Read_Per_Sec,db_005,2.750972172571136
Login_Per_Sec,db_005,5.770951988426168
MEM_Used,db_005,4.407774655967471
MEM_Used_Pct,db_005,4.408812302748163
MEM_real_util,db_005,4.518503063738003
New_Tbs_Free_Gb,db_005,4.240930652022763
New_Tbs_Used_Pct,db_005,4.018539362006812
Physical_Read_Per_Sec,db_005,5.292293679406731
Proc_Used_Pct,db_005,3.93475075216897
Proc_User_Used_Pct,db_005,3.9212801924274716
Redo_Per_Sec,db_005,2.208104963804292
SeqRead_Per_Sec,db_005,3.5023461103824847
Sess_Active,db_005,3.7754481297893046
Sess_Connect,db_005,4.764559776924918
Session_pct,db_005,4.060397984399381
TPS_Per_Sec,db_005,2.9308927240293725
User_Commit,db_005,3.818805476958904
tnsping_result_time,db_005,3.254439332918093
ACS,db_006,4.168803968938717
AIOS,db_006,2.1275711535101705
AWS,db_006,4.221014809344542
CPU_Used_Pct,db_006,4.044941838408951
CPU_free_pct,db_006,4.368056941683017
Call_Per_Sec,db_006,3.614504930877644
DFParaWrite_Per_Sec,db_006,3.2716218671081267
DbTime,db_006,2.998342928643021
Exec_Per_Sec,db_006,3.360717998264472
LFParaWrite_Per_Sec,db_006,3.3896227550749756
LFSync_Per_Sec,db_006,4.542788795590053
Logic_Read_Per_Sec,db_006,3.3471252088726726
Login_Per_Sec,db_006,5.779659629753362
MEM_Total,db_006,0.995233366539229
MEM_Used,db_006,5.7052022677805665
MEM_Used_Pct,db_006,5.794702934188653
New_Tbs_Free_Gb,db_006,6.2206991270111285
New_Tbs_Used_Pct,db_006,4.76199646711938
Physical_Read_Per_Sec,db_006,3.2757822640889858
Proc_Used_Pct,db_006,4.252232759930174
Proc_User_Used_Pct,db_006,4.385673013821542
Redo_Per_Sec,db_006,2.530469668302662
SeqRead_Per_Sec,db_006,3.71214515489323
Sess_Active,db_006,4.265862219080204
Sess_Connect,db_006,4.159110978385375
Session_pct,db_006,2.947783499433994
TPS_Per_Sec,db_006,3.426151046200946
User_Commit,db_006,3.4339551124147176
tnsping_result_time,db_006,3.8029589873144976
ACS,db_007,3.9886068797895513
AIOS,db_007,1.959232525162472
AWS,db_007,3.144174078833312
CPU_Used_Pct,db_007,5.271607840382862
CPU_free_pct,db_007,5.2213926467694876
Call_Per_Sec,db_007,3.953040998530507
DFParaWrite_Per_Sec,db_007,3.172648224772313
DbTime,db_007,3.338155283795757
Exec_Per_Sec,db_007,4.324290566394344
LFParaWrite_Per_Sec,db_007,2.8437060227073103
LFSync_Per_Sec,db_007,4.334458426736303
Logic_Read_Per_Sec,db_007,2.5714092709070733
Login_Per_Sec,db_007,5.467757865612826
MEM_Used,db_007,4.510097059559332
MEM_Used_Pct,db_007,4.508868867997778
MEM_real_util,db_007,4.5719374521967255
New_Tbs_Free_Gb,db_007,4.82687596143525
New_Tbs_Used_Pct,db_007,5.365275770987907
Physical_Read_Per_Sec,db_007,2.6982641140241994
Proc_Used_Pct,db_007,5.514629252518632
Proc_User_Used_Pct,db_007,5.514629252518632
Redo_Per_Sec,db_007,2.729969445018095
SctRead_Per_Sec,db_007,2.163994835129607
SeqRead_Per_Sec,db_007,4.487672021053139
Sess_Active,db_007,3.871182711149994
Sess_Connect,db_007,7.318462384425688
Session_pct,db_007,4.891790133386702
TPS_Per_Sec,db_007,3.8813806273286384
User_Commit,db_007,3.2231490998168204
tnsping_result_time,db_007,3.461040917967289
ACS,db_008,3.1751007885503384
AIOS,db_008,
AWS,db_008,5.584326216975445
CPU_Used_Pct,db_008,3.1653434647308254
CPU_free_pct,db_008,2.991948230203871
Call_Per_Sec,db_008,3.4995070069638685
DFParaWrite_Per_Sec,db_008,2.899530957572787
DbTime,db_008,3.4550592741790243
Exec_Per_Sec,db_008,3.4152180773281655
LFParaWrite_Per_Sec,db_008,2.967479348506028
LFSync_Per_Sec,db_008,3.4004755820783514
Logic_Read_Per_Sec,db_008,3.8590695500125465
Login_Per_Sec,db_008,3.357369097526943
MEM_Total,db_008,0.9952333665392294
MEM_Used,db_008,5.495375754377263
MEM_Used_Pct,db_008,5.500310848451359
MEM_real_util,db_008,5.419192884190309
New_Tbs_Free_Gb,db_008,4.957555520494685
New_Tbs_Used_Pct,db_008,4.282289795665625
Physical_Read_Per_Sec,db_008,4.699088629155477
Proc_Used_Pct,db_008,4.534308938403787
Proc_User_Used_Pct,db_008,4.366005297722774
Redo_Per_Sec,db_008,2.3484138899887697
SeqRead_Per_Sec,db_008,3.3858535331551542
Sess_Active,db_008,3.2520981972290954
Sess_Connect,db_008,6.927997892149318
Session_pct,db_008,3.217334863721314
TPS_Per_Sec,db_008,3.2546140598868556
User_Commit,db_008,3.2639074662104695
tnsping_result_time,db_008,4.389050879809628
ACS,db_009,4.825715198832959
AWS,db_009,2.954578520222878
CPU_Used_Pct,db_009,3.884985982929582
CPU_free_pct,db_009,3.838290678809525
Call_Per_Sec,db_009,4.129082506516041
DbTime,db_009,2.810620488652003
Exec_Per_Sec,db_009,5.684280180854406
LFParaWrite_Per_Sec,db_009,4.1136960464055985
LFSync_Per_Sec,db_009,3.080880909630156
Logic_Read_Per_Sec,db_009,6.2210710276152135
Login_Per_Sec,db_009,5.593461270938191
MEM_Total,db_009,0.995233366539229
MEM_Used,db_009,4.100268510837449
MEM_Used_Pct,db_009,4.1021785654846985
MEM_real_util,db_009,4.021249350986506
New_Tbs_Free_Gb,db_009,4.157146518170468
New_Tbs_Used_Pct,db_009,4.146328861415027
Physical_Read_Per_Sec,db_009,8.327166639086483
Proc_Used_Pct,db_009,4.171551621433976
Proc_User_Used_Pct,db_009,4.167950890224802
Redo_Per_Sec,db_009,3.152388640227987
SctRead_Per_Sec,db_009,3.0394831942593425
SeqRead_Per_Sec,db_009,2.35020009106685
Sess_Active,db_009,2.5679004558185894
Sess_Connect,db_009,5.002619848760943
Session_pct,db_009,2.817382855357859
TPS_Per_Sec,db_009,4.016049387043643
User_Commit,db_009,3.0849385095863435
tnsping_result_time,db_009,4.679167551126578
ACS,db_010,3.0317016482162487
AWS,db_010,3.0943173080896353
CPU_Used_Pct,db_010,3.205061177053133
CPU_free_pct,db_010,3.9136200617236034
Call_Per_Sec,db_010,2.9740039461482426
DFParaWrite_Per_Sec,db_010,3.646273052806854
DbTime,db_010,3.070962734185943
Exec_Per_Sec,db_010,5.4038127508205465
LFParaWrite_Per_Sec,db_010,3.078937457457833
LFSync_Per_Sec,db_010,2.522361185795447
Logic_Read_Per_Sec,db_010,4.3110441649365505
Login_Per_Sec,db_010,3.1858683243770405
MEM_Total,db_010,0.9952333665392294
MEM_Used,db_010,3.0136338672880534
MEM_Used_Pct,db_010,3.153859859110357
MEM_real_util,db_010,4.248947043639408
New_Tbs_Free_Gb,db_010,5.273436488607979
New_Tbs_Used_Pct,db_010,5.812334190572782
Physical_Read_Per_Sec,db_010,3.6101291078437243
Proc_Used_Pct,db_010,4.381041534541986
Proc_User_Used_Pct,db_010,4.366764514416625
Redo_Per_Sec,db_010,3.3882371872282566
SeqRead_Per_Sec,db_010,3.643972318846077
Sess_Connect,db_010,3.9910500084880236
Session_pct,db_010,3.015763064020371
TPS_Per_Sec,db_010,6.0593694890495895
User_Commit,db_010,6.210439278240457
tnsping_result_time,db_010,3.08830490553332
ACS,db_011,3.303591542662376
AWS,db_011,3.4663789130778877
CPU_Used_Pct,db_011,3.490251529479068
CPU_free_pct,db_011,3.0343722412074743
Call_Per_Sec,db_011,2.9621742077198188
DFParaWrite_Per_Sec,db_011,4.491895476560054
DbTime,db_011,3.363449572677584
Exec_Per_Sec,db_011,2.380974216055044
LFParaWrite_Per_Sec,db_011,2.543409443492021
LFSync_Per_Sec,db_011,2.620397909432314
Logic_Read_Per_Sec,db_011,2.433466548757763
Login_Per_Sec,db_011,3.1682517168302993
MEM_Total,db_011,0.9952333665392294
MEM_Used,db_011,4.726942228089743
MEM_Used_Pct,db_011,4.715812042346474
MEM_real_util,db_011,2.8156731730808096
New_Tbs_Free_Gb,db_011,4.320492519947305
New_Tbs_Used_Pct,db_011,2.1570240487004826
Physical_Read_Per_Sec,db_011,2.4741794961870847
Proc_Used_Pct,db_011,3.3307313354860133
Proc_User_Used_Pct,db_011,3.2997549511824587
Redo_Per_Sec,db_011,3.43796321630694
SctRead_Per_Sec,db_011,2.2408594076223447
SeqRead_Per_Sec,db_011,2.312955912477948
Sess_Active,db_011,2.6130755131750583
Sess_Connect,db_011,4.367754768069716
Session_pct,db_011,3.0069403490413658
TPS_Per_Sec,db_011,2.2776616615065257
User_Commit,db_011,2.3405759830508455
tnsping_result_time,db_011,4.179633555727334
ACS,db_012,3.1651897848459183
AWS,db_012,3.7581130092252115
Asm_Free_Tb,db_012,
CPU_Used_Pct,db_012,7.105979116810112
CPU_free_pct,db_012,6.471786594792643
Call_Per_Sec,db_012,3.583728561864226
DFParaWrite_Per_Sec,db_012,4.451141786515964
DbTime,db_012,3.187696689239694
Exec_Per_Sec,db_012,2.295232067118868
LFParaWrite_Per_Sec,db_012,4.702626527777879
LFSync_Per_Sec,db_012,5.695872381114451
Logic_Read_Per_Sec,db_012,3.3811950289500254
Login_Per_Sec,db_012,3.827265226295294
MEM_Used,db_012,5.742647936711516
MEM_Used_Pct,db_012,5.668523772743742
MEM_real_util,db_012,5.601854854863909
New_Tbs_Free_Gb,db_012,5.521385189261131
New_Tbs_Used_Pct,db_012,1.8527522655061797
Physical_Read_Per_Sec,db_012,4.412376075667045
Proc_Used_Pct,db_012,4.234966923477661
Proc_User_Used_Pct,db_012,4.234966923477661
Redo_Per_Sec,db_012,2.714686943513436
SctRead_Per_Sec,db_012,1.9474209151503554
SeqRead_Per_Sec,db_012,3.8453148302902305
Sess_Active,db_012,2.5705744128435777
Sess_Connect,db_012,4.39240770164077
Session_pct,db_012,3.2306996737413183
TPS_Per_Sec,db_012,3.5069456210476875
User_Commit,db_012,3.7704938373556187
tnsping_result_time,db_012,3.3424434465197765
ACS,db_013,6.539762883055207
AWS,db_013,2.9079978022373405
Asm_Free_Tb,db_013,
CPU_Used_Pct,db_013,3.0349907032889414
CPU_free_pct,db_013,2.9051174271510534
Call_Per_Sec,db_013,3.208654473091968
DFParaWrite_Per_Sec,db_013,3.420434020714117
DbTime,db_013,2.988721935651586
Exec_Per_Sec,db_013,3.6056724946174277
LFParaWrite_Per_Sec,db_013,4.599956961882211
LFSync_Per_Sec,db_013,4.419299994097933
Logic_Read_Per_Sec,db_013,3.6435029114630475
Login_Per_Sec,db_013,3.639937453099174
MEM_Used,db_013,5.196763508602689
MEM_Used_Pct,db_013,5.957928948274177
MEM_real_util,db_013,2.799354075896163
New_Tbs_Free_Gb,db_013,5.524061755192983
New_Tbs_Used_Pct,db_013,1.8527522655229978
Physical_Read_Per_Sec,db_013,2.003023181412758
Proc_Used_Pct,db_013,3.9097747116031707
Proc_User_Used_Pct,db_013,3.9566144987941976
Redo_Per_Sec,db_013,2.348653324934219
SeqRead_Per_Sec,db_013,4.479636655819804
Sess_Active,db_013,1.9019691327617625
Sess_Connect,db_013,5.942312846188123
Session_pct,db_013,3.4057654982399086
TPS_Per_Sec,db_013,3.2752841205102317
User_Commit,db_013,3.2128888911907194
tnsping_result_time,db_013,3.890854824117347
connected_clients,redis_001,4.941263841720884
instantaneous_input_kbps,redis_001,2.9086639704855473
instantaneous_ops_per_sec,redis_001,4.286694504989332
instantaneous_output_kbps,redis_001,3.221977752598461
keyspace_hits,redis_001,4.529860603704782
keyspace_misses,redis_001,4.530261447335622
mem_fragmentation_ratio,redis_001,3.732395124256058
total_commands_processed,redis_001,4.5245330215170645
total_connections_received,redis_001,4.5319125875170085
used_cpu_sys,redis_001,2.778579744292019
used_cpu_user,redis_001,5.4959119100881155
used_memory,redis_001,3.8538927847223414
used_memory_rss,redis_001,3.0471091402373904
connected_clients,redis_002,4.449225384940408
instantaneous_input_kbps,redis_002,2.7800183696799468
instantaneous_ops_per_sec,redis_002,3.2042387974215814
instantaneous_output_kbps,redis_002,3.4327050250920266
keyspace_hits,redis_002,4.530168156828097
keyspace_misses,redis_002,4.530170230344601
mem_fragmentation_ratio,redis_002,3.6952256924077345
total_commands_processed,redis_002,3.3529207987071947
total_connections_received,redis_002,4.533088598693569
used_cpu_sys,redis_002,6.803763427214634
used_cpu_user,redis_002,4.303641690377243
used_memory,redis_002,3.358669429620287
used_memory_rss,redis_002,4.669811038623378
instantaneous_input_kbps,redis_003,3.344714648390542
instantaneous_ops_per_sec,redis_003,3.498938288010334
instantaneous_output_kbps,redis_003,5.27685231954633
mem_fragmentation_ratio,redis_003,4.019590491249716
total_commands_processed,redis_003,4.723882434759526
total_connections_received,redis_003,4.52767267064585
used_cpu_sys,redis_003,4.635428728775371
used_cpu_user,redis_003,4.302841959997573
used_memory,redis_003,3.9470313722801533
used_memory_rss,redis_003,3.3305310715462073
instantaneous_input_kbps,redis_004,5.702411046976519
instantaneous_ops_per_sec,redis_004,4.661677367285066
instantaneous_output_kbps,redis_004,3.904572246751043
mem_fragmentation_ratio,redis_004,0.995233366539229
total_commands_processed,redis_004,3.640960868032468
total_connections_received,redis_004,4.53013956284322
used_cpu_sys,redis_004,2.8196191016005643
used_cpu_user,redis_004,3.1908259227950855
used_memory,redis_004,5.51786573410572
instantaneous_input_kbps,redis_005,2.997227255414734
instantaneous_ops_per_sec,redis_005,5.79240339746722
instantaneous_output_kbps,redis_005,4.772789365959774
mem_fragmentation_ratio,redis_005,2.474770144856178
total_commands_processed,redis_005,3.9126393958239496
total_connections_received,redis_005,4.531195810646942
used_cpu_sys,redis_005,3.8133309314721036
used_cpu_user,redis_005,2.9301774210349696
used_memory,redis_005,2.368144638073773
used_memory_rss,redis_005,3.5364864210009834
instantaneous_input_kbps,redis_006,2.9717804769207277
instantaneous_ops_per_sec,redis_006,5.787481788130247
instantaneous_output_kbps,redis_006,2.6683467915622097
mem_fragmentation_ratio,redis_006,2.919406133218399
total_commands_processed,redis_006,3.97190734915509
total_connections_received,redis_006,4.530174162410001
used_cpu_sys,redis_006,2.895918310684809
used_cpu_user,redis_006,3.510189305749471
used_memory,redis_006,4.047813027224174
